,PRMS_DT,PRDT_SHAP_CD_NM,영양제명,IFTKN_ATNT_MATR_CN,BSSH_NM,STDR_STND,PRIMARY_FNCLTY,POG_DAYCNT,CSTDY_MTHD,NTK_MTHD
471,20201127,정,요오드 바이오케어,"(가) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)비오팜,"①성상 : 고유의 향미가 있고 이미, 이취가 없으며 갈색 점박이가 있는 노랑 하양색의 장방형 정제
②비타민D : 표시량(10㎍/500mg)의 80~180%
③비타민B1: 표시량(1.2mg/500mg)의 80~180%
④비타민B12 : 표시량(2.4㎍/500mg)의 80~180%
⑤비타민B6 : 표시량(1.5mg/500mg)의 80~150%
⑥요오드 : 표시량(300㎍/500mg)의 80~150%
⑦셀렌    : 표시량(55㎍/500mg)의 80~150%
⑧아연    : 표시량(8.5mg/500mg)의 80~150%
⑨대장균군 : 음성
⑩붕해시험 : 30분 이내","[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[요오드] ①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월까지,0,"1일 1회, 1회 1정(500mg)을 물과 함께 섭취하십시오."
472,20201127,캡슐,포에버밀크씨슬칸,"알레르기 반응이 나타나는 경우에는 섭취 중단
설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의",케이지랩 주식회사,"① 성상 : 고유의 향미가 있고 이미, 이취가 없으며 황갈색의 점도가 있는 내용물을 함유한 흑갈색의 장방형 연질캡슐
② 비타민B1 : 표시량 (1.2mg/1000mg)의 80~180%
③ 비타민B6 : 표시량 (1.5mg/1000mg)의 80~150%
④ 아연 : 표시량 (8.5mg/1000mg)의 80~150%
⑤ 셀레늄 : 표시량 (55μg/1000mg)의 80~150%
⑥ 실리마린 : 표시량 (130mg/1000mg)의 80~120%
⑦ 헥산 : 5.0이하
⑧ 초산에틸 : 50.0이하
⑨ 납 : 1.0이하
⑩ 카드뮴 0.5이하
⑪ 대장균군 : 음성
⑫ 수은 : 0.5이하
⑬ 비소 : 1.0이하
⑭ 붕해시험 : 적합(물을 시험액으로 하여 20분이내 용해)","① 간 건강에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요",제조일로부터 24개월까지,0,"1일 1회, 1회 1캡슐(1000mg)을 충분한 물과 함께 섭취하십시오."
473,20201130,캡슐,지웨이 알티지 오메가3 장용성 EPA DHA,"(가) 의약품(항응고제, 항혈소판제, 혈압강하제 등) 복용 시 전문가와 상담할 것
(나) 개인에 따라 피부 관련 이상반응이 발생할 수 있음
(다) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)알피바이오,"1. 성상 : 고유의 향미가 있고 이미, 이취가 없는 노란 하얀색의 내용물을 함유한 투명한 장방형의 장용성 연질캡슐
2. EPA와 DHA의 합 : 표시량(700 mg / 1,200 mg) 의 80% ~ 120 %
3. 비타민E : 표시량(3.3 mg α-TE/ 1,200 mg)의 80% ~ 150 %
4. 중금속 : 납(3.0 mg/kg 이하), 카드뮴(1.0 mg/kg 이하), 수은(0.5 mg/kg 이하)
5. 대장균군 : 음성
6. 붕해시험 : 1액에서 120분이내 내용물이 방출안됨, 2액에서 60분이내 붕해","[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]①유해산소로부터 세포를 보호하는데 필요",제조일로부터 24개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오."
474,20201202,캡슐,비타민D 2000IU 플러스,"(가) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)알피바이오,"1. 성상 : 고유의 향미가 있으며 이미, 이취가 없는 연한 노랑색의 내용물을 함유한 흰 노랑색의 타원형 연질캡슐
2. 비타민D : 표시량(50 ㎍/ 400 mg)의 80~180%
3. 비타민E : 표시량(3.3 mg α-TE/400 mg)의 80~150%
4. 아연 : 표시량(8.5 mg /400 mg)의 80~150%
5. 대장균군 : 음성
6. 붕해시험 : 20분 이내","[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",제조일로부터 24개월,0,"1일 1회, 1회 1캡슐(400mg)을 충분한 물과 함께 섭취하십시오."
475,20201204,정,올라운드 멀티비타,"(가) 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
(나) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)비오팜,"①성상 : 이미, 이취가 없고 고유의 향미가 있는 노란 연두색의 원형 제피정제, 이미, 이취가 없고 고유의 향미가 있는 연한 연두색의 원형 제피정제, 이미, 이취가 없고 고유의 향미가 있는 자주빛 분홍색의 타원형 제피정제, 이미, 이취가 없고 고유의 향미가 있는 흰색의 장방형 제피정제
②옥타코사놀 : 표시량(10mg/2,100mg)의 80~120% 
③비타민B1: 표시량(60mg/2,100mg)의 80~180%
④비타민B2: 표시량(70mg/2,100mg)의 80~180%
⑤비타민B6 : 표시량(75mg/2,100mg)의 80~150%
⑥비타민C : 표시량(100mg/2,100mg)의 80~150%
⑦비타민D : 표시량(10㎍/2,100mg)의 80~180%
⑧비타민E : 표시량(11mg α-TE/2,100mg)의 80~150%
⑨구리    : 표시량(0.8mg/2,100mg)의 80~150%
⑩마그네슘 : 표시량(94.5mg/2,100mg)의 80~150%
⑪망간    : 표시량(3.0mg/2,100mg)의 80~150%
⑫셀렌    : 표시량(55㎍/2,100mg)의 80~150%
⑬아연    : 표시량(8.5mg/2,100mg)의 80~150%
⑭붕해시험 : 60분 이내
⑮대장균군 : 음성","[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요, ②철의 흡수에 필요, ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[구리] ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

[옥타코사놀 함유 유지] ①지구력 증진에 도움을 줄 수 있음",제조일로부터 24개월까지,0,"1일 1회, 1회 1포(4정)를 물과 함께 섭취하십시오."
476,20201204,분말,팜얼라이브 프로바이오틱스 플러스,"질환이 있거나 의약품 복용 시 전문가와 상담할 것
알레르기 체질 등은 개인에 따라 과민반응을 나타낼 수 있음
어린이가 함부로 섭취하지 않도록 일일섭취량 방법을 지도할 것
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담할 것
과량으로 섭취 시 설사를 유발할 수도 있습니다
섭취 전에 유통기한을 확인 후 섭취하십시오. 또한 유통기한이 경과한 제품은 섭취하지 마십시오
섭취량 및 섭취방법을 확인 후 섭취하십시오",코스맥스엔비티(주),"1. 성상 : 고유의 향미가 있고 이미, 이취가 없는 연한 노란색의 분말
2. 프로바이오틱스 수 : 표시량(10,000,000,000 CFU / 2,000mg)의 이상
3. 아연 : 표시량(2.55mg / 2,000mg)의 80~150%
4. 비타민D : 표시량(5㎍ / 2,000mg)의 80~180%
5. 셀렌 : 표시량(19.25㎍ / 2,000mg)의 80~150%
6. 자일로올리고당분말(개별인정형2009-80호) : 표시량(750mg / 2,000mg)의 80~120%
7. 납(mg/kg) : 1.0 이하
8. 총비소(mg/kg) : 1.0 이하
9. 카드뮴(mg/kg) : 0.3 이하
10. 총수은(mg/kg) : 0.2 이하
11. 대장균군 : 음성","[프로바이오틱스] 
유산균 증식 및 유해균 억제?배변활동 원활·장건강에 도움을 줄 수 있음

[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌

[셀렌]
①유해산소로부터 세포를 보호하는데 필요

[자일로올리고당분말(개별인정형2009-80호)]
장내 유익균 증식, 유해균 억제, 배변활동에 도움을 줄 수 있음(기타기능II)",제조일로부터 18개월,0,"1일 1회, 1회 1포룰 직접 또는 물과 함께 섭취하십시오."
477,20201204,정,활력충전엔 홍경천 밀크씨슬 비타민B컴플렉스,"알레르기 반응이 나타나는 경우에는 섭취 중단
설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취에 주의",우리바이오(주),"1) 성상 : 고유의 향미가 있고 이미, 이취가 없는 갈색의 점박이가 있는 회갈색의 장방형 제피정제
2) 실리마린(%) : 표시량(130mg/1200mg)의 80~120%
3) 로사빈(%) : 표시량(4mg/1200mg)의 80~120%
4) 비타민B1(%) : 표시량(1.5mg/1200mg)의 80~180%
5) 비타민B2(%) : 표시량(1.6mg/1200mg)의 80~180%
6) 비타민B6(%) : 표시량(1.9mg/1200mg)의 80~150%
7) 나이아신(%) : 표시량(18mgNE/1200mg)의 80~150%
8) 판토텐산(%) : 표시량(6.2mg/1200mg)의 80~180%
9) 납(mg/kg) : 1.0 이하
10) 카드뮴(mg/kg) : 0.5 이하
11) 수은(mg/kg) : 0.5 이하
12) 비소(mg/kg) : 1.0 이하
13) 대장균군 : 음성
14) 붕해시험 : 60분 이내","① 간 건강에 도움을 줄 수 있음

스트레스로 인한 피로 개선에 도움을 줄 수 있음

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",제조일로부터 24개월까지,0,"1일 2회, 1회 1정(600mg)을 물과 함께 섭취하십시오."
478,20201208,캡슐,메가 알티지 오메가3,"(가) 의약품(항응고제, 항혈소판제, 혈압강하제 등) 복용 시 전문가와 상담할 것
(나) 개인에 따라 피부 관련 이상반응이 발생할 수 있음
(다) 이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것",(주)알피바이오,"1. 성상 : 고유의 향미가 있고 이미, 이취가 없으며 연한 노랑색의 내용물을 함유한 연한 초록색의 장방형 연질캡슐
2. 비타민E : 표시량(3.3 mgα-TE/ 860 mg)의 80% ~ 150 %
3. EPA와 DHA의 합 : 표시량 (600 mg / 860 mg)의 80 ~ 120% 
4. 중금속 : 납(3.0 mg/kg 이하), 카드뮴(1.0 mg/kg 이하), 수은(0.5 mg/kg 이하)
5. 대장균군 : 음성
6. 붕해시험 : 20분이내","[EPA 및 DHA 함유유지]혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민 E]①유해산소로부터 세포를 보호하는데 필요",제조일로부터 36개월,0,"1일 1회, 1회 1캡슐을 충분한 물과 함께 섭취하십시오."
479,20201208,분말,웨이더 플러스 단백질,"특정 단백질에 알레르기를 나타내는 경우에는 섭취 주의
이상사례 발생 시 섭취를 중단하고 전문가와 상담할 것
알레르기 반응이 나타나는 경우에는 섭취 중단하십시오.
유통기한이 경과된 제품은 섭취하지 마시기 바랍니다.
제품 개봉 후에는 가급적 빨리 섭취하십시오.
본 제품은 섭취자의 신체상태에 따라 반응에 차이가 있을 수 있습니다.
질병으로 인하여 치료 중인 분은 섭취 전 전문가와 상담이 필요합니다.
비닐포장 제거 후 뚜겅 개봉 시 내부 실링지가 뚜껑과 함께 열릴 수 있습니다. 품질에는 이상이 없으니 안심하고 섭취하셔도 됩니다.",코스맥스엔비티(주),"1. 성상: 고유의 향미가 있고 이미, 이취가 없는 탁한 노란 연두색의 분말
2. 조단백질: 표시량(45,000mg/68,000mg) 의 80~120%
3. 비타민A: 표시량(346μg RE/68,000mg) 의 80~150%
4. 비타민B12: 표시량(4.8μg/68,000mg) 의 80～180%
5. 비타민C: 표시량(31mg/68,000mg) 의 80～150%
6. 비타민E: 표시량(3.7mg α-TE/68,000mg) 의 80~150%
7. 나이아신: 표시량(5.2mg/68,000mg) 의 80~150%
8. 판토텐산: 표시량(3.5mg/68,000mg) 의 80~180%
9. 대장균군: 음성","[단백질] 
가 ) 근육 , 결합조직 등 신체조직의 구성성분 
나 ) 효소 , 호르몬 , 항체의 구성에 필요 
다 ) 체내 필수 영양성분이나 활성물질의 운반과 저장에 필요
라 ) 체액 , 산 염기의 균형 유지에 필요 
마 ) 에너지 , 포도당 , 지질의 합성에 필요
[비타민A]
가) 어두운 곳에서 시각 적응을 위해 필요
나) 피부와 점막을 형성하고 기능을 유지하는데 필요
다) 상피세포의 성장과 발달에 필요
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B12]
정상적인 엽산 대사에 필요
[비타민C]
가) 결합조직 형성과 기능유지에 필요
나) 철의 흡수에 필요
다) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신]
체내 에너지 생성에 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",제조일로부터 24개월까지,0,"용기 안에 있는 스푼을 사용하여 1일 2회, 1회 2스푼(34g)을 물 또는 우유(240ml)에 잘 섞어서 섭취하십시오."
480,20201208,정,프라임 엠에스엠 플러스,"1. 고칼슘혈증이 있거나 의약품 복용 시 전문가와 상담하십시오.
2. 이상사례 발생 시 섭취를 중단하고 전문가와 상담하십시오.
3. 특정질환, 특이체질, 알레르기 체질의 경우 개인에 따라 과민반응을 나타낼 수 있으므로 원료를 확인 후 섭취하십시오.
4. 제품의 일부 색상 불균일, 갈색입자, 검은색입자는 원료에서 유래된 것이므로 안심하고 드셔도 됩니다.",(주)에스엘에스,"① 성상 : 고유의 향미가 있고 이미, 이취가 없으며 점박이가 있는 노랑 하양색의 장방형 정제
② 엠에스엠(MSM) : 표시량(1.5 g/2 g)의 80~120%
③ 비타민D : 표시량(10 ㎍/2 g)의 80~180%
④ 아연 : 표시량(8.5 ㎎/2 g)의 80~120%
⑤ 납(mg/kg) : 0.1 이하
⑥ 카드뮴(mg/kg): 0.1 이하
⑦ 수은(mg/kg): 0.5 이하
⑧ 비소(mg/kg): 0.1 이하
⑨ 붕해시험: 30분 이내
⑩ 대장균군: 음성","[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",제조일로부터 24개월까지,0,"1일 2회, 1회 1정(1g)을 물과 함께 섭취하십시오."
481,20201209,분말,리뉴 에너지 그린 파워,#NAME?,(주)비오팜,"①성상 : 이미, 이취가 없고 고유의 향미가 있는 밝은 연두색의 분말 
②나이아신 : 표시량(34mg NE/9,000mg)의 80~150%
③비타민B1: 표시량(3mg/9,000mg)의 80~180%
④비타민B2: 표시량(3mg/9,000mg)의 80~180%
⑤비타민B6 : 표시량(4mg/9,000mg)의 80~150%
⑥비타민C : 표시량(100mg/9,000mg)의 80~150%
⑦판토텐산 : 표시량(12mg/9,000mg)의 80~180%
⑧비오틴 : 표시량(90㎍/9,000mg)의 80~180%
⑨엽산 : 표시량(400㎍/9,000mg)의 80~150%
⑩대장균군 : 음성","[나이아신] ①체내 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",제조일로부터 24개월,0,1일 1회 1회 1포를 물에 타서 섭취하십시오.
